x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,smiling
-1.704,1.321,-1.666,0.881,-1.569,0.457,-1.472,0.016,-1.356,-0.408,-1.123,-0.799,-0.794,-1.125,-0.368,-1.337,0.136,-1.403,0.697,-1.337,1.201,-1.142,1.646,-0.848,1.937,-0.473,2.072,-0.033,2.15,0.424,2.208,0.881,2.227,1.354,-1.569,1.81,-1.356,1.957,-1.046,1.973,-0.736,1.941,-0.445,1.843,0.349,1.908,0.697,2.006,1.046,2.039,1.414,2.006,1.724,1.859,-0.058,1.501,-0.077,1.24,-0.077,1.011,-0.097,0.767,-0.349,0.408,-0.213,0.375,-0.039,0.359,0.155,0.391,0.329,0.424,-1.259,1.354,-1.065,1.484,-0.775,1.484,-0.523,1.337,-0.775,1.24,-1.065,1.24,0.542,1.386,0.775,1.533,1.065,1.533,1.336,1.419,1.085,1.305,0.794,1.305,-0.62,-0.31,-0.426,-0.098,-0.174,0.033,0.0,-0.0,0.194,0.033,0.504,-0.082,0.794,-0.261,0.542,-0.473,0.252,-0.571,0.039,-0.603,-0.174,-0.587,-0.407,-0.489,-0.504,-0.294,-0.174,-0.13,0.0,-0.13,0.194,-0.114,0.678,-0.261,0.213,-0.359,0.019,-0.375,-0.174,-0.359,0
-2.04,1.534,-1.962,1.046,-1.805,0.627,-1.648,0.139,-1.334,-0.279,-1.02,-0.627,-0.628,-0.976,-0.235,-1.255,0.314,-1.325,0.863,-1.115,1.256,-0.837,1.57,-0.418,1.805,0.07,1.884,0.558,1.884,1.046,1.884,1.534,1.805,2.022,-1.805,1.743,-1.648,1.952,-1.334,1.952,-1.02,1.952,-0.706,1.882,0.078,2.022,0.392,2.161,0.628,2.231,1.02,2.301,1.256,2.231,-0.314,1.604,-0.235,1.255,-0.157,0.837,-0.157,0.488,-0.549,0.349,-0.314,0.279,-0.078,0.209,0.157,0.349,0.392,0.488,-1.491,1.534,-1.256,1.673,-1.02,1.673,-0.706,1.534,-1.02,1.464,-1.256,1.464,0.314,1.673,0.549,1.882,0.785,1.952,1.099,1.882,0.863,1.743,0.549,1.673,-0.785,-0.0,-0.471,-0.0,-0.157,0.07,0.0,-0.0,0.235,0.07,0.549,0.139,0.942,0.209,0.628,-0.07,0.314,-0.279,0.078,-0.279,-0.157,-0.279,-0.471,-0.209,-0.706,-0.07,-0.157,-0.07,0.078,-0.07,0.314,-0.0,0.863,0.209,0.314,-0.07,0.078,-0.07,-0.157,-0.139,1
-1.247,1.619,-1.368,1.232,-1.489,0.81,-1.529,0.387,-1.569,-0.07,-1.448,-0.493,-1.207,-0.845,-0.845,-1.162,-0.322,-1.338,0.241,-1.408,0.764,-1.373,1.287,-1.232,1.73,-0.95,2.052,-0.598,2.253,-0.141,2.374,0.317,2.535,0.739,-0.925,2.077,-0.684,2.253,-0.362,2.253,-0.08,2.147,0.161,1.971,0.845,1.795,1.207,1.83,1.529,1.795,1.851,1.619,2.052,1.408,0.402,1.549,0.322,1.302,0.201,1.056,0.121,0.81,-0.322,0.528,-0.161,0.458,0.04,0.352,0.282,0.352,0.523,0.352,-0.724,1.689,-0.483,1.795,-0.241,1.725,-0.04,1.514,-0.282,1.514,-0.523,1.584,0.925,1.302,1.167,1.408,1.448,1.338,1.609,1.162,1.408,1.162,1.126,1.197,-0.764,0.035,-0.483,0.106,-0.201,0.106,0.0,-0.0,0.201,-0.0,0.523,-0.106,0.805,-0.282,0.443,-0.387,0.121,-0.387,-0.121,-0.352,-0.322,-0.317,-0.563,-0.176,-0.684,-0.0,-0.241,-0.07,-0.04,-0.141,0.161,-0.141,0.724,-0.282,0.161,-0.176,-0.08,-0.141,-0.282,-0.106,1
-1.685,2.304,-1.867,1.776,-1.971,1.272,-2.022,0.744,-1.945,0.24,-1.737,-0.216,-1.4,-0.624,-1.011,-0.936,-0.596,-1.152,-0.156,-1.176,0.259,-1.032,0.648,-0.816,1.037,-0.528,1.348,-0.192,1.633,0.192,1.841,0.624,1.945,1.032,-1.063,2.424,-0.674,2.496,-0.259,2.4,0.078,2.208,0.363,1.968,1.011,1.68,1.296,1.704,1.582,1.704,1.841,1.656,1.996,1.488,0.622,1.512,0.544,1.2,0.493,0.888,0.441,0.576,-0.181,0.528,0.0,0.408,0.207,0.264,0.415,0.24,0.596,0.288,-0.752,1.968,-0.467,1.992,-0.233,1.896,-0.078,1.68,-0.311,1.752,-0.57,1.824,0.959,1.32,1.219,1.392,1.426,1.32,1.582,1.152,1.374,1.152,1.167,1.224,-0.907,0.288,-0.519,0.192,-0.156,0.096,0.0,-0.0,0.181,-0.0,0.363,-0.096,0.493,-0.216,0.233,-0.432,-0.026,-0.504,-0.233,-0.456,-0.441,-0.384,-0.7,-0.12,-0.83,0.216,-0.233,-0.024,-0.052,-0.096,0.104,-0.144,0.389,-0.216,0.052,-0.288,-0.13,-0.24,-0.311,-0.168,1
-0.427,1.094,-0.549,0.784,-0.62,0.422,-0.59,0.06,-0.529,-0.301,-0.468,-0.663,-0.346,-1.016,-0.173,-1.327,0.203,-1.482,0.752,-1.473,1.332,-1.37,1.901,-1.18,2.419,-0.93,2.836,-0.56,3.121,-0.095,3.284,0.413,3.385,0.913,-0.488,1.731,-0.396,1.878,-0.213,1.921,-0.03,1.878,0.132,1.8,0.844,1.852,1.21,1.964,1.627,1.998,2.033,1.912,2.358,1.697,0.396,1.421,0.285,1.24,0.163,1.077,0.03,0.904,-0.173,0.457,-0.041,0.405,0.142,0.37,0.376,0.388,0.61,0.422,-0.315,1.232,-0.173,1.361,0.041,1.387,0.213,1.275,0.03,1.189,-0.173,1.171,1.128,1.292,1.383,1.439,1.647,1.43,1.921,1.301,1.637,1.232,1.372,1.24,-0.264,-0.345,-0.264,-0.121,-0.122,0.034,0.0,-0.0,0.152,0.043,0.457,-0.121,0.732,-0.336,0.478,-0.525,0.193,-0.646,0.01,-0.672,-0.142,-0.646,-0.254,-0.517,-0.203,-0.319,-0.102,-0.215,0.02,-0.215,0.173,-0.198,0.63,-0.327,0.183,-0.379,0.02,-0.396,-0.112,-0.379,0
-2.039,1.497,-2.052,1.035,-1.999,0.572,-1.918,0.11,-1.757,-0.33,-1.489,-0.715,-1.113,-1.035,-0.644,-1.277,-0.107,-1.376,0.429,-1.332,0.885,-1.134,1.248,-0.826,1.502,-0.462,1.677,-0.055,1.798,0.385,1.851,0.837,1.878,1.277,-1.69,1.882,-1.435,2.047,-1.113,2.102,-0.751,2.069,-0.456,1.959,0.496,1.871,0.778,1.937,1.087,1.948,1.382,1.86,1.583,1.706,0.067,1.563,0.08,1.266,0.08,0.991,0.094,0.704,-0.362,0.462,-0.174,0.385,0.04,0.341,0.241,0.352,0.429,0.396,-1.248,1.607,-0.993,1.728,-0.724,1.717,-0.47,1.53,-0.738,1.508,-1.006,1.53,0.563,1.442,0.791,1.585,1.046,1.563,1.274,1.431,1.046,1.376,0.805,1.387,-0.765,-0.165,-0.483,-0.022,-0.188,0.055,0.0,-0.0,0.188,0.022,0.47,-0.088,0.724,-0.275,0.456,-0.374,0.188,-0.429,-0.027,-0.429,-0.241,-0.396,-0.51,-0.308,-0.657,-0.165,-0.215,-0.132,-0.013,-0.154,0.188,-0.154,0.617,-0.253,0.201,-0.198,-0.013,-0.187,-0.215,-0.165,0
-0.896,1.554,-0.935,1.205,-0.857,0.825,-0.74,0.444,-0.546,0.095,-0.351,-0.222,-0.117,-0.539,0.078,-0.825,0.429,-0.951,0.896,-0.92,1.442,-0.729,1.948,-0.444,2.416,-0.127,2.767,0.285,2.962,0.793,3.001,1.3,3.001,1.839,-1.052,2.188,-0.935,2.283,-0.74,2.252,-0.507,2.157,-0.312,2.061,0.312,2.125,0.662,2.283,1.091,2.41,1.559,2.379,1.909,2.22,0.0,1.586,-0.078,1.269,-0.156,0.983,-0.234,0.666,-0.351,0.444,-0.195,0.381,0.0,0.349,0.195,0.381,0.429,0.412,-0.857,1.617,-0.701,1.776,-0.429,1.744,-0.195,1.522,-0.429,1.459,-0.701,1.491,0.701,1.522,0.974,1.744,1.286,1.776,1.637,1.649,1.325,1.459,1.013,1.459,-0.312,-0.095,-0.273,-0.0,-0.156,0.063,0.0,-0.0,0.156,0.032,0.507,-0.032,0.935,-0.127,0.585,-0.317,0.273,-0.444,0.039,-0.444,-0.117,-0.412,-0.234,-0.285,-0.273,-0.127,-0.117,-0.127,0.039,-0.159,0.195,-0.159,0.818,-0.127,0.195,-0.159,0.039,-0.19,-0.117,-0.159,0
-3.083,2.265,-3.161,1.705,-3.213,1.096,-3.161,0.512,-2.926,-0.024,-2.482,-0.438,-1.959,-0.779,-1.385,-1.047,-0.862,-1.169,-0.47,-1.096,-0.261,-0.779,-0.052,-0.438,0.157,-0.073,0.366,0.268,0.522,0.609,0.575,0.95,0.575,1.267,-1.358,2.217,-0.967,2.29,-0.575,2.29,-0.209,2.168,0.078,1.997,0.496,1.827,0.601,1.876,0.731,1.924,0.836,1.949,0.888,1.876,0.261,1.535,0.313,1.242,0.392,0.95,0.47,0.658,-0.313,0.487,-0.131,0.414,0.078,0.341,0.235,0.365,0.34,0.414,-1.071,1.827,-0.758,1.9,-0.522,1.876,-0.444,1.656,-0.627,1.632,-0.836,1.681,0.313,1.486,0.444,1.632,0.601,1.608,0.627,1.462,0.522,1.388,0.392,1.388,-0.993,-0.024,-0.549,0.049,-0.131,0.073,0.0,-0.0,0.104,0.024,0.157,-0.073,0.026,-0.219,0.0,-0.341,-0.078,-0.438,-0.209,-0.438,-0.392,-0.39,-0.679,-0.244,-0.888,-0.049,-0.261,-0.146,-0.104,-0.171,0.0,-0.171,0.026,-0.195,-0.026,-0.219,-0.131,-0.195,-0.287,-0.171,0
-1.718,1.439,-1.672,1.028,-1.579,0.617,-1.393,0.206,-1.208,-0.206,-0.929,-0.575,-0.557,-0.863,-0.139,-1.069,0.325,-1.069,0.882,-0.904,1.347,-0.617,1.765,-0.288,2.09,0.164,2.229,0.617,2.229,1.11,2.136,1.603,2.044,2.096,-1.765,1.85,-1.672,2.014,-1.44,2.096,-1.161,2.055,-0.882,1.973,0.046,2.179,0.279,2.302,0.604,2.425,0.929,2.425,1.208,2.302,-0.418,1.685,-0.372,1.315,-0.372,0.987,-0.325,0.658,-0.604,0.493,-0.418,0.411,-0.186,0.37,0.093,0.493,0.279,0.658,-1.347,1.562,-1.161,1.726,-0.929,1.726,-0.743,1.603,-0.929,1.48,-1.161,1.48,0.279,1.726,0.418,1.932,0.697,1.973,0.882,1.891,0.743,1.726,0.511,1.685,-0.557,-0.123,-0.372,-0.041,-0.139,0.041,0.0,-0.0,0.186,0.082,0.511,0.164,0.882,0.247,0.604,-0.041,0.325,-0.206,0.093,-0.247,-0.093,-0.288,-0.325,-0.247,-0.464,-0.123,-0.139,-0.082,0.046,-0.082,0.232,-0.0,0.79,0.206,0.232,-0.041,0.046,-0.123,-0.093,-0.123,0
-1.789,1.684,-1.9,1.176,-1.984,0.695,-2.04,0.187,-2.012,-0.321,-1.789,-0.748,-1.425,-1.123,-0.978,-1.417,-0.503,-1.604,0.0,-1.63,0.475,-1.497,0.894,-1.256,1.23,-0.936,1.425,-0.508,1.593,-0.08,1.761,0.347,1.872,0.775,-1.174,1.951,-0.894,2.085,-0.559,2.112,-0.224,2.005,0.084,1.844,0.922,1.63,1.23,1.657,1.537,1.604,1.789,1.443,1.9,1.176,0.419,1.336,0.363,1.069,0.307,0.829,0.252,0.588,-0.224,0.428,-0.056,0.347,0.112,0.241,0.307,0.241,0.447,0.241,-0.894,1.55,-0.615,1.63,-0.335,1.55,-0.168,1.336,-0.419,1.336,-0.671,1.417,0.727,1.096,1.006,1.23,1.258,1.176,1.453,0.962,1.23,0.936,0.95,0.989,-0.978,-0.0,-0.587,0.107,-0.224,0.107,0.0,-0.0,0.252,-0.027,0.503,-0.16,0.671,-0.428,0.391,-0.642,0.084,-0.695,-0.196,-0.642,-0.447,-0.561,-0.755,-0.347,-0.894,-0.027,-0.279,-0.08,-0.028,-0.16,0.196,-0.187,0.587,-0.401,0.14,-0.481,-0.112,-0.454,-0.363,-0.374,1
-1.849,1.702,-1.799,1.309,-1.649,0.873,-1.399,0.48,-1.199,0.087,-0.899,-0.306,-0.55,-0.655,-0.2,-0.917,0.25,-1.004,0.749,-0.873,1.199,-0.524,1.549,-0.131,1.799,0.306,1.948,0.786,2.048,1.309,2.098,1.833,2.048,2.313,-1.849,2.051,-1.599,2.139,-1.299,2.095,-0.999,2.008,-0.749,1.92,0.05,2.008,0.35,2.182,0.749,2.357,1.149,2.444,1.499,2.4,-0.3,1.658,-0.3,1.266,-0.25,0.873,-0.25,0.48,-0.55,0.436,-0.35,0.306,-0.15,0.262,0.1,0.349,0.3,0.48,-1.499,1.658,-1.299,1.746,-1.049,1.746,-0.799,1.615,-1.049,1.571,-1.299,1.528,0.4,1.746,0.6,1.92,0.899,1.964,1.149,1.92,0.949,1.746,0.649,1.702,-0.6,0.044,-0.4,0.044,-0.2,0.044,0.0,-0.0,0.15,0.044,0.5,0.087,0.849,0.131,0.6,-0.175,0.3,-0.349,0.05,-0.393,-0.15,-0.349,-0.4,-0.218,-0.5,-0.0,-0.2,-0.087,0.0,-0.087,0.2,-0.087,0.699,0.087,0.2,-0.087,0.0,-0.131,-0.2,-0.087,0
-1.214,1.117,-1.267,0.729,-1.32,0.291,-1.372,-0.146,-1.267,-0.534,-1.108,-0.923,-0.845,-1.214,-0.475,-1.409,0.053,-1.506,0.581,-1.506,1.161,-1.457,1.689,-1.263,2.111,-1.02,2.375,-0.583,2.534,-0.097,2.534,0.389,2.586,0.874,-1.056,1.7,-0.95,1.943,-0.739,2.089,-0.422,2.089,-0.158,1.992,0.633,1.992,1.003,2.089,1.32,2.089,1.689,1.943,1.9,1.7,0.158,1.457,0.106,1.214,0.053,0.972,0.0,0.777,-0.369,0.389,-0.158,0.34,0.053,0.291,0.317,0.291,0.528,0.34,-0.792,1.214,-0.633,1.36,-0.422,1.36,-0.211,1.263,-0.422,1.214,-0.633,1.214,0.792,1.214,1.056,1.36,1.267,1.312,1.478,1.166,1.267,1.166,1.003,1.166,-0.686,-0.146,-0.422,-0.0,-0.211,0.049,0.0,-0.0,0.211,-0.0,0.581,-0.097,0.95,-0.243,0.528,-0.291,0.211,-0.291,0.0,-0.291,-0.211,-0.243,-0.475,-0.243,-0.581,-0.146,-0.211,-0.097,0.0,-0.097,0.211,-0.097,0.845,-0.243,0.211,-0.146,0.0,-0.097,-0.211,-0.097,0
-0.639,1.294,-0.781,0.956,-0.852,0.597,-0.758,0.219,-0.616,-0.139,-0.45,-0.498,-0.308,-0.876,-0.142,-1.235,0.26,-1.394,0.781,-1.374,1.373,-1.215,1.965,-0.996,2.486,-0.697,2.817,-0.279,3.007,0.219,3.125,0.757,3.196,1.255,-0.663,1.972,-0.568,2.051,-0.402,2.031,-0.237,1.952,-0.095,1.852,0.592,1.872,0.947,1.991,1.349,2.011,1.752,1.932,2.06,1.733,0.189,1.414,0.071,1.175,-0.047,0.936,-0.166,0.697,-0.308,0.418,-0.166,0.319,0.024,0.279,0.26,0.299,0.521,0.358,-0.568,1.394,-0.426,1.533,-0.189,1.513,0.024,1.334,-0.213,1.275,-0.45,1.275,0.805,1.314,1.018,1.494,1.326,1.494,1.61,1.334,1.326,1.255,1.042,1.255,-0.402,-0.159,-0.379,-0.0,-0.189,0.06,0.0,-0.0,0.237,0.04,0.758,-0.06,1.302,-0.219,0.829,-0.578,0.331,-0.757,0.024,-0.757,-0.189,-0.697,-0.355,-0.478,-0.331,-0.179,-0.166,-0.159,0.024,-0.199,0.284,-0.179,1.207,-0.239,0.308,-0.478,0.047,-0.478,-0.166,-0.418,1
-2.214,1.526,-2.193,1.059,-2.15,0.593,-2.044,0.126,-1.831,-0.287,-1.49,-0.628,-1.064,-0.916,-0.596,-1.131,-0.064,-1.203,0.426,-1.113,0.788,-0.826,1.128,-0.503,1.384,-0.144,1.554,0.269,1.66,0.7,1.746,1.131,1.746,1.562,-1.724,1.921,-1.469,2.101,-1.107,2.173,-0.766,2.137,-0.426,2.047,0.362,2.065,0.681,2.173,1.022,2.209,1.341,2.155,1.554,1.975,0.021,1.706,0.043,1.383,0.085,1.077,0.106,0.772,-0.404,0.485,-0.192,0.449,0.043,0.413,0.255,0.449,0.426,0.521,-1.32,1.616,-1.086,1.742,-0.83,1.76,-0.596,1.616,-0.83,1.562,-1.086,1.562,0.468,1.616,0.702,1.76,0.958,1.76,1.192,1.652,0.979,1.58,0.702,1.58,-0.894,-0.036,-0.532,-0.0,-0.213,0.036,0.0,-0.0,0.192,0.036,0.447,0.018,0.724,-0.018,0.468,-0.198,0.213,-0.323,-0.021,-0.341,-0.255,-0.323,-0.575,-0.215,-0.788,-0.054,-0.234,-0.108,-0.021,-0.126,0.192,-0.108,0.617,-0.036,0.192,-0.108,-0.021,-0.126,-0.234,-0.108,0
-2.062,1.155,-1.964,0.711,-1.816,0.266,-1.62,-0.178,-1.374,-0.577,-1.031,-0.933,-0.638,-1.199,-0.147,-1.377,0.344,-1.421,0.834,-1.244,1.227,-0.888,1.571,-0.533,1.816,-0.089,1.865,0.4,1.865,0.888,1.816,1.377,1.767,1.821,-1.865,1.466,-1.669,1.688,-1.374,1.776,-1.031,1.776,-0.736,1.732,0.098,1.91,0.344,2.043,0.638,2.132,0.982,2.132,1.276,2.043,-0.295,1.51,-0.245,1.199,-0.196,0.888,-0.147,0.622,-0.442,0.311,-0.245,0.266,-0.049,0.266,0.147,0.311,0.344,0.444,-1.473,1.244,-1.276,1.377,-1.031,1.421,-0.785,1.332,-0.982,1.288,-1.227,1.244,0.295,1.51,0.491,1.688,0.736,1.732,1.031,1.643,0.785,1.554,0.54,1.51,-0.834,-0.222,-0.54,-0.089,-0.196,-0.0,0.0,-0.0,0.245,0.089,0.589,0.089,0.982,0.089,0.736,-0.355,0.442,-0.622,0.147,-0.711,-0.098,-0.711,-0.491,-0.533,-0.736,-0.222,-0.196,-0.133,0.049,-0.133,0.295,-0.044,0.884,0.044,0.344,-0.355,0.098,-0.444,-0.147,-0.444,1
-1.082,2.561,-1.294,2.088,-1.443,1.596,-1.549,1.103,-1.549,0.611,-1.443,0.138,-1.294,-0.315,-1.04,-0.729,-0.658,-0.965,-0.233,-1.044,0.233,-0.886,0.679,-0.67,1.082,-0.394,1.443,-0.059,1.783,0.295,2.122,0.65,2.398,1.044,-0.424,2.64,-0.085,2.581,0.212,2.443,0.467,2.246,0.679,2.009,1.422,1.674,1.719,1.694,2.016,1.674,2.292,1.596,2.44,1.418,0.849,1.517,0.679,1.162,0.509,0.808,0.34,0.453,-0.106,0.512,0.021,0.355,0.17,0.217,0.361,0.217,0.531,0.256,-0.297,2.088,-0.042,2.088,0.191,1.97,0.297,1.734,0.064,1.773,-0.191,1.891,1.231,1.32,1.507,1.399,1.761,1.3,1.91,1.143,1.676,1.083,1.422,1.162,-0.743,0.217,-0.424,0.177,-0.149,0.118,0.0,-0.0,0.191,-0.02,0.361,-0.138,0.509,-0.276,0.233,-0.433,-0.042,-0.492,-0.255,-0.433,-0.446,-0.335,-0.615,-0.118,-0.637,0.158,-0.255,-0.039,-0.085,-0.138,0.106,-0.177,0.403,-0.256,0.085,-0.217,-0.106,-0.177,-0.276,-0.079,0
-2.238,2.058,-2.304,1.546,-2.317,1.035,-2.278,0.511,-2.104,0.023,-1.798,-0.395,-1.385,-0.756,-0.892,-1.035,-0.36,-1.139,0.12,-1.116,0.493,-0.872,0.812,-0.558,1.066,-0.198,1.239,0.209,1.412,0.616,1.558,1.023,1.625,1.441,-1.492,2.127,-1.119,2.267,-0.679,2.267,-0.266,2.162,0.133,2.011,0.693,1.918,0.972,1.988,1.265,2.011,1.545,1.965,1.665,1.779,0.36,1.686,0.36,1.348,0.36,1.023,0.346,0.697,-0.293,0.581,-0.067,0.477,0.16,0.384,0.386,0.418,0.559,0.488,-1.079,1.825,-0.826,1.906,-0.559,1.883,-0.36,1.72,-0.599,1.686,-0.866,1.72,0.639,1.593,0.879,1.709,1.119,1.674,1.292,1.546,1.092,1.488,0.852,1.523,-0.932,0.058,-0.546,0.081,-0.2,0.081,0.0,-0.0,0.186,0.035,0.386,-0.046,0.546,-0.163,0.333,-0.325,0.107,-0.395,-0.107,-0.384,-0.333,-0.337,-0.626,-0.198,-0.812,0.035,-0.24,-0.081,-0.04,-0.128,0.16,-0.128,0.453,-0.163,0.147,-0.128,-0.04,-0.139,-0.253,-0.093,0
-2.12,1.867,-2.196,1.36,-2.221,0.853,-2.146,0.323,-1.944,-0.138,-1.641,-0.576,-1.262,-0.945,-0.833,-1.222,-0.328,-1.383,0.177,-1.337,0.581,-1.083,0.934,-0.784,1.237,-0.438,1.464,-0.046,1.616,0.369,1.691,0.807,1.717,1.222,-1.287,2.121,-1.035,2.213,-0.707,2.236,-0.379,2.167,-0.101,2.051,0.808,1.844,1.035,1.867,1.287,1.867,1.515,1.798,1.666,1.66,0.328,1.59,0.303,1.291,0.303,1.014,0.303,0.738,-0.353,0.553,-0.101,0.461,0.151,0.369,0.379,0.392,0.555,0.415,-0.984,1.752,-0.757,1.844,-0.53,1.798,-0.353,1.637,-0.581,1.613,-0.783,1.66,0.757,1.452,0.959,1.544,1.161,1.498,1.338,1.36,1.136,1.337,0.934,1.36,-0.984,0.207,-0.581,0.161,-0.202,0.092,0.0,-0.0,0.202,0.023,0.48,-0.023,0.732,-0.069,0.454,-0.323,0.151,-0.438,-0.101,-0.438,-0.353,-0.369,-0.682,-0.138,-0.909,0.161,-0.227,-0.0,-0.025,-0.069,0.177,-0.069,0.656,-0.092,0.151,-0.277,-0.076,-0.277,-0.278,-0.207,1
-2.328,1.831,-2.328,1.347,-2.24,0.898,-2.153,0.415,-1.933,-0.035,-1.581,-0.38,-1.186,-0.691,-0.703,-0.933,-0.176,-1.002,0.308,-0.933,0.659,-0.656,1.01,-0.345,1.23,0.035,1.406,0.449,1.538,0.864,1.669,1.278,1.757,1.658,-1.494,2.108,-1.23,2.211,-0.923,2.28,-0.571,2.28,-0.264,2.246,0.527,2.108,0.835,2.177,1.098,2.177,1.406,2.142,1.581,2.004,0.132,1.797,0.176,1.451,0.176,1.14,0.176,0.795,-0.351,0.587,-0.132,0.518,0.088,0.484,0.308,0.518,0.483,0.553,-1.274,1.831,-1.01,1.969,-0.747,1.969,-0.527,1.797,-0.791,1.727,-1.054,1.727,0.571,1.762,0.791,1.935,1.054,1.935,1.274,1.797,1.054,1.693,0.791,1.693,-0.879,0.069,-0.527,0.069,-0.22,0.069,0.0,-0.0,0.176,0.035,0.395,0.035,0.659,0.035,0.395,-0.104,0.176,-0.207,-0.044,-0.207,-0.264,-0.207,-0.571,-0.104,-0.791,0.035,-0.22,-0.035,-0.044,-0.069,0.176,-0.035,0.571,-0.0,0.176,-0.069,-0.044,-0.104,-0.22,-0.069,0
-1.338,1.366,-1.338,0.986,-1.285,0.556,-1.151,0.152,-0.99,-0.253,-0.776,-0.632,-0.509,-0.986,-0.187,-1.29,0.268,-1.366,0.83,-1.265,1.419,-1.037,1.954,-0.708,2.329,-0.304,2.543,0.202,2.623,0.733,2.623,1.29,2.569,1.821,-1.338,1.821,-1.204,1.922,-0.99,1.947,-0.749,1.922,-0.535,1.846,0.134,1.998,0.455,2.099,0.83,2.15,1.178,2.099,1.526,1.973,-0.241,1.543,-0.268,1.214,-0.294,0.885,-0.321,0.556,-0.455,0.354,-0.321,0.278,-0.134,0.253,0.107,0.354,0.294,0.455,-1.071,1.467,-0.91,1.644,-0.669,1.644,-0.455,1.467,-0.669,1.416,-0.91,1.391,0.428,1.568,0.616,1.77,0.883,1.796,1.151,1.669,0.91,1.568,0.642,1.543,-0.562,-0.101,-0.401,-0.025,-0.214,0.025,0.0,-0.0,0.187,0.076,0.562,0.101,0.964,0.101,0.642,-0.228,0.294,-0.405,0.054,-0.455,-0.161,-0.455,-0.375,-0.329,-0.455,-0.126,-0.187,-0.177,0.027,-0.177,0.241,-0.126,0.856,0.051,0.241,-0.152,0.027,-0.202,-0.187,-0.202,1
-2.491,1.53,-2.491,1.02,-2.431,0.535,-2.313,0.051,-2.105,-0.408,-1.72,-0.739,-1.245,-1.02,-0.712,-1.198,-0.178,-1.224,0.297,-1.147,0.652,-0.892,0.919,-0.561,1.127,-0.178,1.245,0.204,1.364,0.612,1.423,1.045,1.394,1.453,-1.927,2.039,-1.601,2.218,-1.186,2.269,-0.801,2.167,-0.415,2.039,0.356,1.988,0.623,2.09,0.89,2.141,1.156,2.116,1.334,1.963,0.0,1.581,0.059,1.275,0.119,0.994,0.178,0.714,-0.356,0.433,-0.148,0.382,0.059,0.357,0.237,0.382,0.385,0.433,-1.453,1.555,-1.186,1.657,-0.919,1.632,-0.652,1.479,-0.919,1.453,-1.186,1.453,0.326,1.479,0.563,1.632,0.801,1.632,1.008,1.53,0.83,1.453,0.563,1.453,-0.949,-0.076,-0.534,-0.0,-0.178,0.051,0.0,-0.0,0.178,0.051,0.385,-0.025,0.593,-0.102,0.385,-0.28,0.178,-0.357,-0.03,-0.382,-0.237,-0.357,-0.563,-0.28,-0.83,-0.102,-0.208,-0.127,0.0,-0.153,0.178,-0.127,0.504,-0.127,0.178,-0.153,0.0,-0.153,-0.208,-0.153,0
-1.731,1.327,-1.731,0.912,-1.635,0.497,-1.443,0.083,-1.25,-0.332,-0.962,-0.663,-0.577,-0.995,-0.192,-1.327,0.192,-1.41,0.769,-1.327,1.25,-0.995,1.635,-0.663,1.923,-0.249,2.116,0.249,2.116,0.746,2.116,1.244,2.116,1.741,-1.635,1.741,-1.443,1.907,-1.25,1.907,-0.962,1.907,-0.673,1.824,0.192,1.907,0.481,2.073,0.769,2.156,1.154,2.156,1.443,2.073,-0.192,1.492,-0.192,1.078,-0.192,0.746,-0.192,0.497,-0.481,0.249,-0.289,0.249,-0.096,0.166,0.192,0.249,0.385,0.332,-1.346,1.41,-1.154,1.575,-0.866,1.575,-0.577,1.41,-0.866,1.327,-1.154,1.327,0.385,1.492,0.577,1.658,0.866,1.741,1.154,1.575,0.962,1.41,0.673,1.41,-0.769,-0.083,-0.481,-0.0,-0.192,0.083,0.0,-0.0,0.192,0.083,0.673,0.083,1.058,0.083,0.769,-0.332,0.385,-0.58,0.096,-0.663,-0.192,-0.663,-0.481,-0.415,-0.673,-0.083,-0.192,-0.083,0.0,-0.083,0.289,-0.083,0.962,0.083,0.289,-0.332,0.096,-0.415,-0.192,-0.415,1
